Number,Year,Title,Genre,Rated,Type,Runtime,Director,Writer,Actors,Language,Country,Awards,imdbRating
9024,1998,Shadrach,7.0,6.6177194421657095,6.0,89,7.0,7.0,6.75,6.0,6.0,0,7.0
9025,1993,City Hunter,6.333333333333333,6.6177194421657095,6.0,105,7.142857142857143,6.5,6.5,7.0,7.0,0,7.0
9026,1968,A Midsummer Night's Dream,6.333333333333333,7.084432717678101,6.0,124,6.5,7.0,7.0,6.0,6.5,0,7.0
9028,1992,Jersey Girl,6.666666666666667,6.6177194421657095,6.0,95,7.0,6.0,6.0,6.0,6.0,0,7.0
9029,1997,Nil by Mouth,7.0,6.561867935752528,6.0,128,8.0,8.0,7.25,6.0,7.0,17,8.0
9031,1944,Wing and a Prayer,6.666666666666667,7.516129032258065,6.0,97,7.357142857142857,7.0,7.0,6.0,6.0,0,7.0
9032,1985,Brewster's Millions,6.0,6.75021682567216,6.0,102,7.055555555555555,6.333333333333333,6.25,6.0,6.0,0,7.0
9034,1951,Early Summer,7.0,7.566810344827586,6.0,124,8.5,9.0,8.75,7.0,7.0,7,9.0
9035,1999,Forever Mine,6.666666666666667,6.561867935752528,6.0,115,6.857142857142857,7.0,5.75,6.0,6.333333333333333,1,6.0
9036,2003,Dead End,5.666666666666667,6.561867935752528,6.0,85,7.0,7.0,6.75,6.0,7.0,12,7.0
9037,1970,Love Story,7.0,6.75021682567216,6.0,99,7.125,7.0,7.0,6.0,6.0,26,7.0
9041,1957,Gunfight at the O.K. Corral,7.0,7.516129032258065,6.0,122,7.25,7.5,7.5,6.0,6.0,7,8.0
9042,1957,Paths of Glory,7.0,7.516129032258065,6.0,88,8.5,8.5,7.75,6.666666666666667,6.0,7,9.0
9043,1981,Arthur,6.5,6.75021682567216,6.0,97,7.0,7.0,6.0,6.0,6.0,17,7.0
9044,2002,Fidel,7.0,7.084432717678101,6.0,206,7.0,6.0,7.25,6.0,6.0,3,7.0
9049,1997,Boogie Nights,7.0,6.561867935752528,6.0,155,8.0,8.0,6.75,6.0,6.0,81,8.0
9051,1980,Caddyshack,6.333333333333333,6.561867935752528,6.0,98,7.0,7.666666666666667,6.75,6.0,6.0,1,8.0
9056,1985,Into the Night,6.333333333333333,6.561867935752528,6.0,115,6.75,7.0,6.5,6.75,6.0,1,7.0
9058,1980,Bronco Billy,6.0,6.75021682567216,6.0,116,7.32,6.0,6.5,6.0,6.0,1,6.0
9059,1994,A Troll in Central Park,6.333333333333333,6.877256317689531,6.0,76,6.8,6.0,6.0,6.0,6.5,0,6.0
9060,1976,The Killer Meteors,6.0,6.6177194421657095,6.0,104,6.666666666666667,6.0,6.25,7.0,7.0,0,6.0
9061,1948,Rope,6.666666666666667,7.516129032258065,6.0,80,7.8108108108108105,7.666666666666667,7.75,6.0,6.0,3,8.0
9064,1997,Colors Straight Up,7.0,7.084432717678101,6.0,0,8.0,8.0,8.0,6.0,6.0,11,8.0
9065,1996,Sunset Park,6.5,6.561867935752528,6.0,99,6.0,6.0,5.75,6.0,6.0,0,6.0
9066,1979,Meteor,6.333333333333333,6.75021682567216,6.0,108,7.5,6.0,7.0,6.5,6.5,0,5.0
9068,1985,Sylvester,6.5,6.75021682567216,6.0,104,7.0,7.0,6.75,6.0,6.0,1,7.0
9070,1992,Memoirs of an Invisible Man,6.333333333333333,6.6177194421657095,6.0,99,7.133333333333334,6.25,6.25,6.0,6.5,5,6.0
9072,1997,Fierce Creatures,6.0,6.6177194421657095,6.0,93,7.0,7.25,6.75,6.0,6.5,0,7.0
9073,2002,Dawg,7.0,6.561867935752528,6.0,0,6.0,6.0,6.0,7.0,6.0,1,6.0
9074,1986,Heartbreak Ridge,6.333333333333333,6.561867935752528,6.0,130,7.32,6.0,6.25,6.5,6.0,3,7.0
9075,1969,Go,7.0,7.084432717678101,6.0,65,8.0,8.0,8.0,7.0,7.0,0,8.0
9077,2003,Live Forever,7.0,6.561867935752528,6.0,82,8.0,8.0,8.0,6.0,7.0,0,8.0
9078,2003,Wheel of Time,7.0,7.566810344827586,6.0,80,7.888888888888889,8.0,8.0,6.666666666666667,6.666666666666667,0,8.0
9079,2004,Shiner,7.0,7.14540059347181,6.0,89,3.0,3.0,3.0,6.0,6.0,0,3.0
9080,2000,Autumn in New York,7.0,6.6177194421657095,6.0,103,6.0,6.0,6.25,6.0,6.0,3,6.0
9081,1984,Sunday in the Country,7.0,6.877256317689531,6.0,90,7.8,7.666666666666667,7.5,7.0,7.0,25,8.0
9082,1973,The Last of Sheila,6.333333333333333,6.75021682567216,6.0,120,7.176470588235294,8.0,6.75,6.5,6.0,1,8.0
9083,1967,Ram Aur Shyam,6.333333333333333,7.084432717678101,6.0,171,8.0,8.0,8.0,7.0,7.0,1,8.0
9086,1993,Bare Exposure,6.0,6.561867935752528,6.0,86,5.0,5.0,5.0,6.0,6.0,0,5.0
9087,1992,Hero,6.666666666666667,6.6177194421657095,6.0,119,7.5,6.75,6.25,6.0,6.0,0,7.0
9089,1975,The Apple Dumpling Gang,6.333333333333333,6.877256317689531,6.0,100,6.923076923076923,6.5,6.25,6.0,6.0,0,7.0
9090,2001,Trouble Every Day,6.0,7.566810344827586,6.0,101,7.5,7.0,7.0,6.5,6.666666666666667,3,7.0
9092,1994,Miracle on 34th Street,6.0,6.75021682567216,6.0,114,6.4,6.75,6.25,6.666666666666667,6.0,1,7.0
9095,1997,In the Company of Men,6.5,6.561867935752528,6.0,97,7.25,7.0,7.0,6.0,6.0,25,8.0
9097,1986,Gung Ho,6.5,6.6177194421657095,6.0,111,7.214285714285714,6.6,6.25,6.0,6.0,1,7.0
9098,1988,A Cry in the Dark,7.0,6.6177194421657095,6.0,120,6.8,7.0,7.0,6.0,6.0,20,7.0
9106,1944,Murder,6.666666666666667,7.516129032258065,6.0,95,7.333333333333333,7.0,7.75,6.0,6.0,1,8.0
9108,2002,Love Liza,6.5,6.561867935752528,6.0,90,7.0,7.0,7.0,6.0,6.333333333333333,5,7.0
9109,1988,Cocoon: The Return,6.0,6.75021682567216,6.0,116,6.625,6.0,6.75,6.0,6.0,4,6.0
9110,1998,The Horse Whisperer,7.0,6.6177194421657095,6.0,170,7.5,7.0,7.0,6.0,6.0,23,7.0
9111,1997,Kiss the Girls,6.333333333333333,6.561867935752528,6.0,115,7.25,7.0,6.25,6.5,6.0,5,7.0
9112,1999,The Corruptor,6.333333333333333,6.561867935752528,6.0,110,6.857142857142857,6.0,6.0,6.5,6.0,1,6.0
9113,1979,A Little Romance,6.333333333333333,6.75021682567216,6.0,110,7.666666666666667,8.0,7.0,6.666666666666667,6.5,10,8.0
9114,2003,Killer Flood: The Day the Dam Broke,6.333333333333333,7.084432717678101,6.0,120,4.0,4.0,4.0,6.0,6.0,0,4.0
9116,1994,With Honors,6.5,6.6177194421657095,6.0,103,7.0,7.0,6.25,6.0,6.0,3,7.0
9117,1997,Virasat,6.666666666666667,7.084432717678101,6.0,165,7.6,7.0,7.0,6.5,7.0,10,8.0
9120,1963,The Sword in the Stone,6.333333333333333,6.877256317689531,6.0,79,8.0,8.0,7.75,6.0,6.0,2,8.0
9121,1954,Apache,7.0,7.566810344827586,6.0,91,7.7272727272727275,7.0,6.5,6.0,6.0,0,7.0
9122,1933,Counsellor at Law,7.0,7.388888888888889,6.0,82,8.2,8.0,7.75,6.666666666666667,6.0,0,8.0
9124,1996,Underworld,6.0,6.561867935752528,6.0,95,4.0,5.0,5.75,6.0,6.0,1,5.0
9125,2001,Hearts in Atlantis,6.5,6.6177194421657095,6.0,101,7.333333333333333,7.0,7.0,6.0,6.0,10,7.0
9126,2002,Sabretooth,5.666666666666667,6.561867935752528,6.0,90,4.0,4.0,4.25,6.0,6.0,0,4.0
9131,1990,Air America,6.0,6.561867935752528,6.0,113,6.5,6.0,6.25,6.0,6.0,1,6.0
9132,1991,L.A. Story,6.333333333333333,6.6177194421657095,6.0,95,7.0,7.0,6.25,6.0,6.0,0,7.0
9134,2004,A Day Without a Mexican,6.333333333333333,6.561867935752528,6.0,100,5.0,5.0,5.25,6.5,6.333333333333333,5,5.0
9136,2001,Charlotte Gray,6.666666666666667,6.6177194421657095,6.0,121,7.0,7.0,7.0,6.0,6.333333333333333,5,7.0
9138,1999,The White River Kid,6.0,6.561867935752528,6.0,99,6.333333333333333,5.5,6.0,6.0,6.0,0,5.0
9140,2003,Shredder,5.0,6.561867935752528,6.0,86,5.0,5.0,5.0,6.0,6.0,0,5.0
9142,1988,Saturday the 14th Strikes Back,5.666666666666667,6.75021682567216,6.0,78,4.0,5.0,5.0,6.0,6.0,0,3.0
9143,1998,Queen Emeraldas,6.5,7.084432717678101,6.0,120,7.0,7.0,7.0,7.0,7.0,0,7.0
9144,1974,Gone in 60 Seconds,6.333333333333333,6.75021682567216,6.0,105,7.0,7.0,7.0,6.0,6.0,0,7.0
9146,1998,The Rugrats Movie,6.333333333333333,6.877256317689531,6.0,79,6.0,6.0,6.0,6.0,6.0,8,6.0
9149,2000,Ping!,6.0,6.75021682567216,6.0,93,4.0,4.0,5.75,6.0,6.0,0,4.0
9151,2002,Wishcraft,5.0,6.561867935752528,6.0,102,6.0,6.0,6.0,6.0,6.0,0,6.0
9152,1990,Fire Birds,6.0,6.6177194421657095,6.0,85,5.0,5.0,5.75,6.0,6.0,0,5.0
9153,2003,Slaves of the Realm,6.0,6.561867935752528,6.0,99,4.0,4.0,4.0,6.0,6.0,0,4.0
9154,1984,Sheena,6.0,6.75021682567216,6.0,117,6.4,5.5,5.25,6.0,6.5,5,5.0
9155,2002,A Charlie Brown Valentine,6.333333333333333,7.084432717678101,6.0,22,8.5,8.0,8.0,6.0,6.0,0,8.0
9156,2002,Dragonfly,6.333333333333333,6.6177194421657095,6.0,104,6.833333333333333,6.8,7.0,6.5,6.0,1,7.0
9160,2002,Treasure Planet,6.333333333333333,6.75021682567216,6.0,95,8.0,8.0,7.25,6.0,6.0,15,8.0
9167,1998,Major Saab,6.666666666666667,7.084432717678101,6.0,165,6.666666666666667,6.25,6.5,7.0,7.0,0,6.0
9169,1966,A Funny Thing Happened on the Way to the Forum,6.5,7.516129032258065,6.0,99,6.5,6.6,7.0,6.0,6.5,2,7.0
9170,2001,Ghost World,6.5,6.561867935752528,6.0,111,8.0,8.0,6.75,6.0,6.333333333333333,84,8.0
9172,1996,Idiot Box,6.333333333333333,7.084432717678101,6.0,83,7.0,7.0,7.0,6.0,6.0,9,7.0
9175,1976,The Shootist,7.0,6.75021682567216,6.0,100,7.5,7.666666666666667,6.75,6.0,6.0,5,8.0
9178,1979,Hardcore,6.5,6.561867935752528,6.0,109,6.857142857142857,7.0,6.75,6.0,6.0,4,7.0
9180,2002,Miranda,6.333333333333333,6.561867935752528,6.0,90,6.0,6.0,6.25,6.0,6.5,0,6.0
9181,1992,Khiladi,6.0,7.084432717678101,6.0,157,7.142857142857143,7.5,7.5,7.0,7.0,0,8.0
9183,1994,Shopping,6.333333333333333,6.561867935752528,6.0,87,6.5,6.0,6.25,6.0,7.0,1,6.0
9185,2002,Dead Heat,6.0,6.561867935752528,6.0,120,6.0,6.0,6.5,6.0,6.0,2,6.0
9186,2004,Hittin' It!,6.0,6.561867935752528,6.0,81,3.0,3.0,3.0,6.0,6.0,0,3.0
9187,2004,Sacred Planet,7.0,6.877256317689531,6.0,40,7.0,7.0,7.0,6.0,6.0,0,7.0
9188,1988,Cocktail,6.666666666666667,6.561867935752528,6.0,104,6.666666666666667,6.0,6.25,6.0,6.0,11,6.0
9189,1995,Crimson Tide,6.333333333333333,6.561867935752528,6.0,116,7.166666666666667,7.333333333333333,6.75,6.0,6.0,14,8.0
9190,2000,The Crossing,7.0,7.084432717678101,6.0,89,7.0,7.5,7.0,6.0,6.0,3,8.0
9191,1972,Lone Wolf and Cub: Baby Cart in Peril,6.0,7.14540059347181,6.0,81,8.0,7.333333333333333,7.75,7.0,7.0,0,8.0
9194,2002,Deadly Outlaw: Rekka,6.666666666666667,7.084432717678101,6.0,96,7.230769230769231,7.0,6.75,7.0,7.0,0,7.0
9197,2004,D.E.B.S.,6.333333333333333,6.6177194421657095,6.0,91,6.0,6.0,6.5,6.0,6.0,3,6.0
9199,1974,Bring Me the Head of Alfredo Garcia,6.333333333333333,6.561867935752528,6.0,112,7.222222222222222,7.75,7.0,6.5,6.0,0,8.0
9202,1963,It Happened at the World's Fair,6.666666666666667,7.084432717678101,6.0,105,6.444444444444445,7.0,7.0,6.5,6.0,0,7.0
9203,2000,Waiting for the Messiah,6.5,6.561867935752528,6.0,97,7.0,7.0,7.0,7.0,7.0,14,7.0
9204,1990,Young Guns II,6.5,6.6177194421657095,6.0,104,6.25,7.0,5.75,6.0,6.0,5,7.0
9207,1979,The Brood,5.5,6.561867935752528,6.0,92,7.444444444444445,7.0,6.75,6.0,6.0,6,7.0
9208,1985,Pale Rider,7.0,6.561867935752528,6.0,115,7.32,7.0,6.5,6.0,6.0,3,8.0
9211,1995,Blue Juice,6.666666666666667,6.561867935752528,6.0,90,6.0,6.0,6.5,6.0,7.0,0,6.0
9215,1985,Moving Violations,6.0,6.6177194421657095,6.0,90,5.5,6.25,6.25,6.0,6.0,0,6.0
9216,1996,Tieta of Agreste,6.666666666666667,7.084432717678101,6.0,140,8.0,8.0,7.5,7.0,7.0,4,8.0
9218,1986,Lady Jane,7.0,6.6177194421657095,6.0,142,8.0,8.0,6.75,6.0,7.0,0,8.0
9220,2004,Kangaroo Jack: G'Day USA,6.5,7.084432717678101,6.0,75,4.0,5.0,5.25,6.0,6.0,0,4.0
9222,1996,Dear God,6.0,6.75021682567216,6.0,112,6.384615384615385,6.0,6.0,6.0,6.0,0,6.0
9223,1974,Foxy Brown,6.0,6.561867935752528,6.0,92,6.8,7.0,6.5,6.0,6.0,0,7.0
9224,1999,The Best Man,6.5,6.561867935752528,6.0,120,6.5,7.0,6.0,6.0,6.0,18,7.0
9226,1997,The Winter Guest,7.0,6.561867935752528,6.0,108,8.0,7.75,7.25,6.0,6.5,14,8.0
9227,1989,The Church,5.5,6.561867935752528,6.0,102,7.0,7.0,6.5,6.75,7.0,0,7.0
9228,1972,Sleuth,6.0,6.75021682567216,6.0,138,8.11111111111111,8.5,8.0,6.5,6.5,16,9.0
9229,1988,Colors,6.333333333333333,6.561867935752528,6.0,120,6.75,7.0,6.75,6.5,6.0,1,7.0
9230,1983,Max Dugan Returns,6.5,6.75021682567216,6.0,98,7.176470588235294,7.0,6.25,6.0,6.0,1,7.0
9231,2003,Love Me If You Dare,6.666666666666667,6.561867935752528,6.0,93,8.0,8.0,7.75,7.0,7.0,7,8.0
9233,1986,Black Moon Rising,6.0,6.561867935752528,6.0,100,6.0,6.5,6.0,6.0,6.0,1,6.0
9234,1998,Mighty Joe Young,6.0,6.75021682567216,6.0,114,6.285714285714286,5.5,6.25,6.5,6.0,5,6.0
9235,1997,G.I. Jane,6.666666666666667,6.561867935752528,6.0,125,7.636363636363637,6.333333333333333,6.25,6.0,6.5,5,6.0
9237,1990,The Witches,6.0,6.75021682567216,6.0,91,7.333333333333333,6.5,7.0,6.0,6.5,11,7.0
9239,1979,The Lady in Red,6.666666666666667,6.561867935752528,6.0,93,6.2,7.0,6.0,6.0,6.0,0,7.0
9240,1990,Pacific Heights,6.0,6.561867935752528,6.0,102,7.230769230769231,6.0,6.0,6.0,6.0,0,7.0
9241,2000,Before Night Falls,7.0,6.561867935752528,6.0,133,7.5,7.8,8.0,6.75,6.0,36,8.0
9242,1999,All About My Mother,7.0,6.561867935752528,6.0,101,7.833333333333333,7.0,7.75,7.0,7.0,94,8.0
9245,2002,Infested,5.5,6.561867935752528,6.0,84,3.0,4.0,4.0,6.0,6.0,0,3.0
9248,1992,Grand Tour: Disaster in Time,6.0,7.084432717678101,6.0,99,7.25,7.0,6.25,6.0,6.0,5,7.0
9249,2000,Fox: The Blockbuster Years,7.0,7.084432717678101,6.0,0,7.0,7.0,7.0,6.0,6.0,0,7.0
9253,1921,Destiny,6.0,7.084432717678101,6.0,114,7.909090909090909,8.0,8.0,7.0,6.0,0,8.0
9254,1985,The Goonies,6.0,6.75021682567216,6.0,114,7.153846153846154,7.0,6.75,6.75,6.0,8,8.0
9256,1994,Tom & Viv,7.0,6.6177194421657095,6.0,115,6.75,7.0,6.5,6.0,6.5,8,7.0
9261,2002,Magic of Fellini,7.0,7.208333333333333,6.0,56,7.0,7.0,7.0,6.5,6.0,0,7.0
9262,1993,Life with Mikey,6.0,6.75021682567216,6.0,91,7.25,6.0,6.25,6.0,6.0,4,6.0
9264,1999,Love and Action in Chicago,6.666666666666667,6.561867935752528,6.0,91,5.0,5.0,6.0,6.0,6.0,6,5.0
9265,1992,Batman Returns,6.0,6.6177194421657095,6.0,126,7.5,6.5,6.0,6.0,6.5,20,7.0
9267,1990,Tune in Tomorrow,6.5,6.6177194421657095,6.0,107,6.833333333333333,7.0,7.0,6.0,6.0,2,7.0
9268,1999,I'm Still Here . . . Damn It!,6.5,7.084432717678101,6.0,90,8.0,7.0,6.0,6.0,6.0,0,7.0
9269,2001,Stiletto Dance,6.333333333333333,6.561867935752528,6.0,97,6.5,6.0,6.0,6.0,6.0,0,6.0
9270,1998,Still Crazy,6.666666666666667,6.561867935752528,6.0,95,7.333333333333333,7.0,6.75,6.0,7.0,7,8.0
9271,1993,Man's Best Friend,5.666666666666667,6.561867935752528,6.0,87,6.0,6.0,5.5,6.0,6.0,5,6.0
9272,1988,The Good Mother,7.0,6.561867935752528,6.0,103,6.4,6.0,6.5,6.0,6.0,0,6.0
9273,2004,Evil Remains,5.5,6.561867935752528,6.0,88,4.666666666666667,5.0,5.0,6.0,6.0,0,5.0
9277,1953,The Master of Ballantrae,6.333333333333333,7.516129032258065,6.0,90,7.5,7.0,6.75,6.0,6.0,0,7.0
9278,1998,Wicked,6.0,6.561867935752528,6.0,88,6.0,6.0,5.75,6.0,6.0,2,6.0
9280,2004,Teacher's Pet,6.333333333333333,6.75021682567216,6.0,74,6.0,6.0,6.25,6.0,6.0,2,6.0
9281,1961,The Illiterate One,6.0,7.084432717678101,6.0,128,8.0,8.0,8.0,7.0,6.0,0,8.0
9288,1995,Sudden Death,6.0,6.561867935752528,6.0,111,6.461538461538462,5.5,6.0,6.0,6.0,0,6.0
9289,2003,The Five Obstructions,7.0,7.14540059347181,6.0,90,8.0,8.0,8.0,6.75,7.0,4,8.0
9291,1975,Hester Street,7.0,6.75021682567216,6.0,89,6.75,7.0,6.5,6.5,6.0,4,7.0
9294,1972,The Mechanic,6.0,6.75021682567216,6.0,100,6.666666666666667,7.0,6.25,6.0,6.0,0,7.0
9298,1996,From Dusk Till Dawn,6.0,6.561867935752528,6.0,108,7.0,8.0,6.5,6.5,6.0,13,8.0
9303,1956,Bus Stop,6.666666666666667,7.516129032258065,6.0,96,7.333333333333333,7.0,7.0,6.0,6.0,8,7.0
9304,1998,Phantasm IV: Oblivion,5.666666666666667,6.561867935752528,6.0,90,6.666666666666667,6.0,6.0,6.0,6.0,0,6.0
9305,1969,Colonel Wolodyjowski,6.666666666666667,7.084432717678101,6.0,160,8.0,7.666666666666667,8.0,7.0,7.0,2,8.0
9307,1979,Gol Maal,6.5,7.084432717678101,6.0,144,8.25,8.0,8.75,7.0,7.0,3,9.0
9308,1995,Rumpelstiltskin,5.666666666666667,6.561867935752528,6.0,87,5.0,5.0,5.25,6.0,6.0,0,5.0
9309,1998,Twilight,6.333333333333333,6.561867935752528,6.0,94,7.333333333333333,7.0,7.0,6.0,6.0,0,7.0
9310,1972,The Candidate,6.5,6.75021682567216,6.0,110,6.785714285714286,8.0,7.0,6.0,6.0,4,8.0
9311,1955,The Sea Chase,6.666666666666667,7.516129032258065,6.0,117,7.4,7.0,7.0,6.0,6.0,0,7.0
9312,1990,Gunsmoke: The Last Apache,7.0,6.6177194421657095,6.0,94,8.0,8.0,7.25,6.0,6.0,0,8.0
9316,1999,Just Looking,6.5,6.561867935752528,6.0,97,7.0,7.0,7.0,6.0,6.0,1,7.0
9317,1999,Spring Forward,7.0,6.561867935752528,6.0,110,8.0,8.0,6.75,6.0,6.0,5,8.0
9320,1994,Iron Will,6.0,6.75021682567216,6.0,108,7.5,7.0,6.5,6.0,6.0,0,7.0
9323,1993,The Adventures of Huck Finn,6.333333333333333,6.75021682567216,6.0,108,6.5,6.0,6.25,6.5,6.0,0,7.0
9329,1993,Dennis the Menace,6.0,6.75021682567216,6.0,94,6.2,5.5,6.25,6.0,6.0,6,6.0
9330,1965,For a Few Dollars More,7.0,7.516129032258065,6.0,132,8.833333333333334,8.8,7.75,7.0,7.0,0,9.0
9331,1999,Romance,7.0,6.561867935752528,6.0,84,6.285714285714286,6.0,6.0,6.5,7.0,1,6.0
9333,2002,.Com for Murder,5.666666666666667,7.14540059347181,6.0,96,3.0,3.0,5.25,6.0,6.0,0,3.0
9334,1939,Destry Rides Again,6.5,7.516129032258065,6.0,94,7.4,8.0,7.5,6.5,6.0,1,8.0
9336,1976,Don's Party,6.5,7.084432717678101,6.0,90,6.857142857142857,7.0,6.75,6.0,6.0,9,7.0
9340,2001,Pearl Harbor,6.666666666666667,6.6177194421657095,6.0,183,7.2,8.0,6.0,6.666666666666667,6.0,62,7.0
9341,1998,Heartwood,7.0,6.6177194421657095,6.0,92,6.0,6.0,6.25,6.0,6.0,0,6.0
9344,2001,Zubeidaa,7.0,7.14540059347181,6.0,153,8.0,7.0,6.75,7.0,7.0,16,7.0
9349,2002,Bollywood Queen,7.0,7.084432717678101,6.0,89,5.0,5.666666666666667,5.5,6.5,7.0,1,5.0
9350,2004,Iron Jawed Angels,7.0,7.084432717678101,6.0,123,7.5,7.8,6.75,6.0,6.0,31,8.0
9351,1967,Belle de Jour,7.0,7.516129032258065,6.0,101,7.875,7.666666666666667,7.5,7.0,7.0,8,8.0
9352,2005,Throttle,6.0,6.561867935752528,6.0,86,5.0,6.0,5.5,6.0,6.0,0,6.0
9353,2000,No One Sleeps,6.666666666666667,6.561867935752528,6.0,108,5.0,5.0,5.0,6.0,6.0,0,5.0
9354,1955,We're No Angels,6.333333333333333,7.084432717678101,6.0,106,7.714285714285714,7.5,7.25,6.5,6.0,0,8.0
9355,1995,Higher Learning,6.666666666666667,6.561867935752528,6.0,127,6.857142857142857,7.0,5.75,6.0,6.0,2,7.0
9356,1952,The Marrying Kind,6.5,7.084432717678101,6.0,92,7.769230769230769,7.0,7.0,6.0,6.0,2,7.0
9359,1986,Jumpin' Jack Flash,6.333333333333333,6.561867935752528,6.0,105,7.142857142857143,6.4,6.0,6.0,6.0,0,6.0
9360,2002,Lathe of Heaven,6.0,7.084432717678101,6.0,91,6.0,6.5,6.5,6.0,6.0,1,6.0
9364,2002,No Good Deed,6.333333333333333,6.561867935752528,6.0,103,6.75,6.0,6.25,6.0,6.0,1,6.0
9365,1997,Life According to Muriel,7.0,6.6177194421657095,6.0,98,7.0,7.0,7.0,7.0,7.0,6,7.0
9367,1987,Like Father,6.0,6.6177194421657095,6.0,96,5.75,6.0,5.5,6.0,6.0,2,6.0
9369,1987,Nadine,6.333333333333333,6.75021682567216,6.0,83,7.333333333333333,7.0,6.5,6.0,6.0,2,6.0
9370,1939,Beau Geste,6.333333333333333,7.827160493827161,6.0,112,7.777777777777778,8.0,7.0,6.5,6.0,0,8.0
9371,1972,Female Prisoner 701 Scorpion,6.333333333333333,7.566810344827586,6.0,87,8.0,7.666666666666667,7.75,7.0,7.0,0,8.0
9373,1931,Platinum Blonde,6.5,7.827160493827161,6.0,89,8.181818181818182,7.0,7.0,6.0,6.0,0,7.0
9377,1937,The Prince and the Pauper,6.333333333333333,7.516129032258065,6.0,118,8.0,7.333333333333333,7.5,6.0,6.0,1,8.0
9378,1984,The Natural,6.5,6.75021682567216,6.0,138,7.0,7.666666666666667,6.75,6.0,6.0,11,8.0
9381,1980,The Elephant Man,7.0,6.75021682567216,6.0,124,8.0,8.0,7.0,6.0,6.5,32,9.0
9383,1998,Substitute 2: School's Out,6.0,6.561867935752528,6.0,89,5.0,5.2,5.25,6.0,6.0,0,5.0
9389,1996,Striptease,6.333333333333333,6.561867935752528,6.0,115,6.2,5.5,6.0,6.0,6.0,12,5.0
9390,2003,Benedict Arnold: A Question of Honor,7.0,7.084432717678101,6.0,100,6.75,7.0,6.75,6.0,6.0,0,7.0
9391,2004,Satan's Little Helper,5.5,6.561867935752528,6.0,96,6.0,5.0,5.75,6.0,6.0,3,6.0
9392,1999,The Deep End of the Ocean,7.0,6.6177194421657095,6.0,106,7.0,7.0,6.0,6.0,6.0,5,7.0
9395,1998,Les Miserables,6.666666666666667,6.6177194421657095,6.0,134,7.5,7.5,7.5,6.0,6.333333333333333,1,8.0
9396,1996,The Crow: City of Angels,6.0,6.561867935752528,6.0,84,5.0,6.0,5.5,6.0,6.0,1,5.0
9398,2004,Bobby Jones,7.0,6.75021682567216,6.0,120,6.8,7.0,6.5,6.0,6.0,1,7.0
9401,2003,Strange Things Happen at Sundown,5.666666666666667,7.14540059347181,6.0,135,5.0,5.0,5.0,6.0,6.0,0,5.0
9402,2000,Mr. Accident,6.0,6.6177194421657095,6.0,88,5.0,5.0,5.25,6.0,6.0,0,5.0
9405,1998,Hoods,6.5,6.561867935752528,6.0,90,6.0,6.0,6.0,6.0,6.0,0,6.0
9410,2004,P.S.,6.333333333333333,6.561867935752528,6.0,97,7.0,7.0,6.5,6.0,6.0,6,7.0
9411,1999,Lisboa,6.0,7.084432717678101,6.0,97,7.0,7.0,7.0,7.0,7.0,4,7.0
9412,2003,Hallow's End,5.0,6.561867935752528,6.0,90,4.0,4.0,4.0,6.0,6.0,0,4.0
9415,2005,Are We There Yet?,6.0,6.75021682567216,6.0,95,5.333333333333333,5.333333333333333,5.25,6.0,6.0,9,5.0
9416,1957,Peyton Place,7.0,7.516129032258065,6.0,157,7.666666666666667,7.5,7.25,6.0,6.0,19,8.0
9417,2001,Carmen: A Hip Hopera,7.0,6.6177194421657095,6.0,88,6.857142857142857,5.0,6.0,6.0,6.0,1,5.0
9421,2000,Anatomy,5.5,6.561867935752528,6.0,103,6.5,7.0,7.0,7.0,6.0,4,7.0
9423,1968,Faces,7.0,6.561867935752528,6.0,130,7.833333333333333,7.0,7.5,6.0,6.0,14,8.0
9424,1982,Kiss Me Goodbye,6.333333333333333,6.75021682567216,6.0,101,7.75,6.666666666666667,6.5,6.0,6.0,0,7.0
9425,1950,The Jackie Robinson Story,6.666666666666667,7.516129032258065,6.0,76,7.333333333333333,7.0,7.0,6.0,6.0,0,7.0
9426,1986,Platoon,7.0,6.561867935752528,6.0,120,7.818181818181818,8.0,6.25,6.5,6.5,37,9.0
9428,2001,Friend,6.5,7.084432717678101,6.0,113,8.0,8.0,8.0,7.0,7.0,6,8.0
9429,1993,CB4,6.5,6.561867935752528,6.0,89,6.285714285714286,6.8,6.5,6.0,6.0,0,7.0
9430,2003,The Battle of Shaker Heights,6.666666666666667,6.6177194421657095,6.0,79,7.0,7.0,6.75,6.5,6.0,0,7.0
9431,2000,Get Carter,6.333333333333333,6.561867935752528,6.0,102,6.0,6.5,5.5,6.0,6.0,3,6.0
9432,1997,Cop Land,6.333333333333333,6.561867935752528,6.0,104,7.5,7.0,6.5,6.0,6.0,1,7.0
9433,1971,Fiddler on the Roof,6.666666666666667,6.877256317689531,6.0,181,7.363636363636363,8.0,7.5,6.666666666666667,6.0,22,8.0
9434,2001,Love Ke Liye Kuch Bhi Karega,6.333333333333333,7.084432717678101,6.0,0,7.0,7.0,6.25,7.0,7.0,1,7.0
9435,2000,Committed,6.5,6.561867935752528,6.0,98,6.5,6.0,6.0,6.5,6.0,3,6.0
9437,1972,Cesar and Rosalie,7.0,6.561867935752528,6.0,104,8.0,8.0,7.0,7.0,7.0,1,8.0
